ID,dist,plot,rep,N,W,incl,side,fam,gen,sp,spg,dap,h,b,kg,luz
609,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,17.0,17,5,93,17.68
675,50,50.1,1,8.40826,83.31387,25,21,Tiliaceae,-,-,0.58,12.8,16,6,73,17.68
669,50,50.1,1,8.40826,83.31387,25,21,Simaroubaceae,Simarouba,amara,0.417,5.7,7,6,6,17.68
721,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,14.5,17,8,61,17.68
600,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,11.6,17,7,37,17.68
604,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,15.3,17,6,72,17.68
683,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,12.3,17,7,45,17.68
648,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,9.3,15,8,22,17.68
708,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,14.8,16,8,62,17.68
642,50,50.1,1,8.40826,83.31387,25,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,17.6,20,9,88,17.68
614,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,35.5,20,9,384,17.68
779,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,26.6,26,11,272,17.68
673,50,50.1,1,8.40826,83.31387,25,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,26.0,19,5,180,17.68
734,50,50.1,1,8.40826,83.31387,25,21,Rubiaceae,Chimarrhis,latifolia,0.75,7.0,12,6,17,17.68
622,50,50.1,1,8.40826,83.31387,25,21,Rubiaceae,Chimarrhis,latifolia,0.75,8.3,13,6,25,17.68
644,50,50.1,1,8.40826,83.31387,25,21,Rubiaceae,Chimarrhis,latifolia,0.75,8.0,12,6,21,17.68
757,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,43.5,17,6,486,17.68
629,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,9.0,12,5,19,17.68
651,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,7.7,13,5,14,17.68
681,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,15.3,20,6,87,17.68
624,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,8.9,11,6,12,17.68
628,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,23.5,15,5,143,17.68
687,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,5.4,6,5,3,17.68
636,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,32.5,18,7,303,17.68
684,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,14.5,10,8,34,17.68
667,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,5.8,7,5,4,17.68
739,50,50.1,1,8.40826,83.31387,25,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,14.5,19,7,62,17.68
698,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,13.9,11,5,38,17.68
630,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,40.5,18,7,492,17.68
760,50,50.1,1,8.40826,83.31387,25,21,Tiliaceae,Apeiba,tibourbou,0.240,28.4,13,6,118,17.68
612,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,25.5,20,6,197,17.68
778,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,15.0,17,6,72,17.68
745,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,14.0,18,5,65,17.68
650,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,6.0,6,5,5,17.68
647,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,5.8,8,6,4,17.68
750,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,23.5,17,5,174,17.68
732,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,20.0,15,6,113,17.68
768,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,28.8,18,6,269,17.68
665,50,50.1,1,8.40826,83.31387,25,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,29.0,20,5,251,17.68
767,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,8.0,7,5,10,17.68
762,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,19.5,17,5,112,17.68
704,50,50.1,1,8.40826,83.31387,25,21,-,-,-,0.58,6.0,7,5,9,17.68
724,50,50.1,1,8.40826,83.31387,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,6.2,8,6,6,17.68
723,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,12.9,16,9,49,18.98
833,50,50.2,2,8.40923,83.31477,25,21,Bombacaceae,Bombacopsis,quinata,0.480,19.0,12,10,83,18.98
788,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,7.8,14,9,14,18.98
791,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,5.9,12,8,8,18.98
805,50,50.2,2,8.40923,83.31477,25,21,Bombacaceae,Bombacopsis,quinata,0.480,20.0,11,9,80,18.98
815,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,24.8,19,9,196,18.98
803,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,9.3,11,8,16,18.98
821,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,27.0,19,7,242,18.98
783,50,50.2,2,8.40923,83.31477,25,21,Bombacaceae,Bombacopsis,quinata,0.480,29.0,12,8,231,18.98
789,50,50.2,2,8.40923,83.31477,25,21,Bombacaceae,Bombacopsis,quinata,0.480,14.8,13,9,50,18.98
819,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,12.5,16,9,42,18.98
782,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,20.7,16,5,128,18.98
795,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,35.6,21,6,454,18.98
679,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,39.7,20,5,521,18.98
817,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,9.6,10,7,20,18.98
603,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,15.8,13,6,62,18.98
829,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,23.7,18,7,185,18.98
820,50,50.2,2,8.40923,83.31477,25,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,10.4,13,6,22,18.98
610,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,23.8,15,7,159,18.98
765,50,50.2,2,8.40923,83.31477,25,21,Tiliaceae,Heliocarpus,appendiculatus,0.23,16.3,16,8,46,18.98
686,50,50.2,2,8.40923,83.31477,25,21,Bombacaceae,Bombacopsis,quinata,0.480,8.5,6,5,7,18.98
813,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,9.0,13,6,19,18.98
726,50,50.2,2,8.40923,83.31477,25,21,Bombacaceae,Bombacopsis,quinata,0.480,14.7,7,6,31,18.98
680,50,50.2,2,8.40923,83.31477,25,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,5.6,13,6,6,18.98
638,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,6.3,8,5,6,18.98
709,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,9.5,14,8,20,18.98
719,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,9.6,13,6,22,18.98
738,50,50.2,2,8.40923,83.31477,25,21,Bombacaceae,Bombacopsis,quinata,0.480,14.0,7,7,31,18.98
830,50,50.2,2,8.40923,83.31477,25,21,Bombacaceae,Bombacopsis,quinata,0.480,16.5,7,6,36,18.98
793,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,5.8,8,5,6,18.98
631,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,15.2,20,6,84,18.98
809,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,30.9,21,7,345,18.98
784,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,10.4,12,5,25,18.98
598,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,29.2,19,5,279,18.98
800,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,9.2,12,5,20,18.98
664,50,50.2,2,8.40923,83.31477,25,21,Bombacaceae,Bombacopsis,quinata,0.480,10.8,9,5,20,18.98
725,50,50.2,2,8.40923,83.31477,25,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,28.4,18,6,220,18.98
627,50,50.2,2,8.40923,83.31477,25,21,Bombacaceae,Bombacopsis,quinata,0.480,9.2,8,5,16,18.98
605,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,5.5,9,7,6,18.98
753,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,22.1,19,6,166,18.98
808,50,50.2,2,8.40923,83.31477,25,21,Bombacaceae,Bombacopsis,quinata,0.480,17.7,9,5,69,18.98
695,50,50.2,2,8.40923,83.31477,25,21,Bombacaceae,Bombacopsis,quinata,0.480,9.0,9,5,16,18.98
790,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,8.3,7,5,9,18.98
832,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,9.1,11,5,15,18.98
822,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,32.9,19,5,352,18.98
690,50,50.2,2,8.40923,83.31477,25,21,Bombacaceae,Bombacopsis,quinata,0.480,17.8,7,5,59,18.98
588,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,14.4,14,6,58,18.98
828,50,50.2,2,8.40923,83.31477,25,21,Bombacaceae,Bombacopsis,quinata,0.480,12.5,8,6,18,18.98
794,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,11.0,10,6,24,18.98
787,50,50.2,2,8.40923,83.31477,25,21,Bombacaceae,Bombacopsis,quinata,0.480,12.4,9,7,22,18.98
802,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,9.0,14,7,20,18.98
710,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,14.6,12,6,48,18.98
688,50,50.2,2,8.40923,83.31477,25,21,Bombacaceae,Bombacopsis,quinata,0.480,10.1,8,6,14,18.98
796,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,14.3,14,6,53,18.98
635,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,9.7,7,5,11,18.98
814,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,5.5,7,5,4,18.98
811,50,50.2,2,8.40923,83.31477,25,21,Bombacaceae,Bombacopsis,quinata,0.480,6.2,5,6,5,18.98
741,50,50.2,2,8.40923,83.31477,25,21,Bombacaceae,Bombacopsis,quinata,0.480,8.0,8,7,8,18.98
831,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,6.8,8,8,3,18.98
602,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,13.6,15,5,53,18.98
770,50,50.2,2,8.40923,83.31477,25,21,Bombacaceae,Bombacopsis,quinata,0.480,10.0,6,5,17,18.98
812,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,14.6,15,6,65,18.98
806,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,14.9,14,5,64,18.98
712,50,50.2,2,8.40923,83.31477,25,21,Bombacaceae,Bombacopsis,quinata,0.480,11.5,5,5,14,18.98
727,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,6.1,8,5,7,18.98
626,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,12.0,13,6,40,18.98
825,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,18.4,17,6,110,18.98
785,50,50.2,2,8.40923,83.31477,25,21,Tiliaceae,Heliocarpus,appendiculatus,0.23,14.2,13,5,33,18.98
827,50,50.2,2,8.40923,83.31477,25,21,Vochysiaceae,Vochysia,ferruginea,0.37,6.3,8,7,6,18.98
792,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,6.4,6,5,7,13.26
825,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,17.7,14,5,87,13.26
756,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,36.4,16,5,396,13.26
668,50,50.3,3,8.40897,83.31469,33,21,Tiliaceae,Heliocarpus,appendiculatus,0.23,24.4,18,8,118,13.26
701,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,6.7,11,8,6,13.26
615,50,50.3,3,8.40897,83.31469,33,21,Melastomataceae,Miconia,argenta,0.62,21.6,13,7,194,13.26
740,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,7.2,8,6,10,13.26
728,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,10.8,14,5,33,13.26
773,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,12.3,15,6,40,13.26
633,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,12.4,16,7,42,13.26
637,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,6.5,12,6,8,13.26
798,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,8.6,10,6,11,13.26
671,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,12.0,10,5,28,13.26
713,50,50.3,3,8.40897,83.31469,33,21,Clethraceae,Clethra,mexicana,0.55,15.5,14,6,84,13.26
816,50,50.3,3,8.40897,83.31469,33,21,Clethraceae,Clethra,mexicana,0.55,6.2,9,7,11,13.26
819,50,50.3,3,8.40897,83.31469,33,21,Clethraceae,Clethra,mexicana,0.55,5.5,9,7,7,13.26
718,50,50.3,3,8.40897,83.31469,33,21,Fabaceae/Caesalpinioideae,Tachigali,versicolor,0.543,6.2,9,8,9,13.26
608,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,31.0,20,9,362,13.26
804,50,50.3,3,8.40897,83.31469,33,21,Bombacaceae,Ceiba,pentandra,0.35,9.9,9,6,10,13.26
662,50,50.3,3,8.40897,83.31469,33,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,16.1,14,7,66,13.26
677,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,45.7,16,8,639,13.26
742,50,50.3,3,8.40897,83.31469,33,21,-,-,-,0.58,9.0,6,5,13,13.26
764,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,allenii,0.48,25.1,18,6,281,13.26
594,50,50.3,3,8.40897,83.31469,33,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,12.9,17,10,46,13.26
599,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,36.0,18,10,398,13.26
801,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,25.0,21,7,228,13.26
810,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,7.5,9,7,7,13.26
771,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,10.3,15,7,28,13.26
689,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,23.2,22,8,203,13.26
751,50,50.3,3,8.40897,83.31469,33,21,Lauraceae,Ocotea,insularis,0.53,11.7,8,7,22,13.26
646,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,39.7,24,7,618,13.26
596,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,39.7,20,7,520,13.26
807,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,17.0,17,5,89,13.26
592,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,13.7,15,5,51,13.26
705,50,50.3,3,8.40897,83.31469,33,21,Vochysiaceae,Vochysia,ferruginea,0.37,9.4,12,8,18,13.26
607,50,50.3,3,8.40897,83.31469,33,21,Bombacaceae,Ceiba,pentandra,0.35,13.0,14,6,37,13.26
905,50,50.4,4,8.40831,83.31147,-10,21,Vochysiaceae,Vochysia,ferruginea,0.37,9.2,7,5,13,9.88
935,50,50.4,4,8.40831,83.31147,-10,21,Bombacaceae,Bombacopsis,quinata,0.480,23.3,9,5,118,9.88
861,50,50.4,4,8.40831,83.31147,-10,21,Lauraceae,Ocotea,sp.,0.53,12.0,8,5,32,9.88
858,50,50.4,4,8.40831,83.31147,-10,21,Lauraceae,Ocotea,sp.,0.53,11.0,8,6,23,9.88
973,50,50.4,4,8.40831,83.31147,-10,21,Lauraceae,Ocotea,sp.,0.53,7.7,10,7,14,9.88
912,50,50.4,4,8.40831,83.31147,-10,21,Lauraceae,Ocotea,sp.,0.53,6.1,6,5,6,9.88
884,50,50.4,4,8.40831,83.31147,-10,21,Lauraceae,Ocotea,sp.,0.53,26.1,8,7,120,9.88
992,50,50.4,4,8.40831,83.31147,-10,21,Lauraceae,Ocotea,sp.,0.53,15.0,9,7,45,9.88
936,50,50.4,4,8.40831,83.31147,-10,21,Bombacaceae,Bombacopsis,quinata,0.480,17.3,7,6,60,9.88
993,50,50.4,4,8.40831,83.31147,-10,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,8.7,10,6,13,9.88
989,50,50.4,4,8.40831,83.31147,-10,21,Vochysiaceae,Vochysia,ferruginea,0.37,9.9,8,6,16,9.88
1019,50,50.4,4,8.40831,83.31147,-10,21,Fabaceae/Mimosoideae,Inga,sp.,0.58,10.6,10,7,36,9.88
974,50,50.4,4,8.40831,83.31147,-10,21,Moraceae,Brosimum,sp.,0.68,5.6,5,6,6,9.88
930,50,50.4,4,8.40831,83.31147,-10,21,Fabaceae/Mimosoideae,Inga,sp.,0.58,10.1,8,5,26,9.88
975,50,50.4,4,8.40831,83.31147,-10,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,19.1,17,7,88,9.88
976,50,50.4,4,8.40831,83.31147,-10,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,36.6,22,7,435,9.88
917,50,50.4,4,8.40831,83.31147,-10,21,Tiliaceae,Apeiba,tibourbou,0.240,13.1,8,8,17,9.88
907,50,50.4,4,8.40831,83.31147,-10,21,Bombacaceae,Bombacopsis,quinata,0.480,18.5,8,7,63,9.88
994,50,50.4,4,8.40831,83.31147,-10,21,Bombacaceae,Bombacopsis,quinata,0.480,20.8,11,8,112,9.88
873,50,50.4,4,8.40831,83.31147,-10,21,Bombacaceae,Bombacopsis,quinata,0.480,28.0,11,9,187,9.88
969,50,50.4,4,8.40831,83.31147,-10,21,Annonaceae,-,-,0.59,9.0,10,9,23,9.88
863,50,50.4,4,8.40831,83.31147,-10,21,Bombacaceae,Bombacopsis,quinata,0.480,12.2,8,5,27,9.88
967,50,50.4,4,8.40831,83.31147,-10,21,Annonaceae,Guatteria,dolichopoda,0.54,6.0,7,5,7,9.88
997,50,50.4,4,8.40831,83.31147,-10,21,Annonaceae,Guatteria,dolichopoda,0.54,7.5,8,5,12,9.88
963,50,50.4,4,8.40831,83.31147,-10,21,Lauraceae,Ocotea,sp.,0.53,6.3,10,8,11,9.88
834,50,50.4,4,8.40831,83.31147,-10,21,Simaroubaceae,Simarouba,amara,0.417,7.5,10,5,13,9.88
957,50,50.4,4,8.40831,83.31147,-10,21,Bombacaceae,Bombacopsis,quinata,0.480,9.0,7,5,14,9.88
991,50,50.4,4,8.40831,83.31147,-10,21,Bombacaceae,Bombacopsis,quinata,0.480,14.7,7,6,29,9.88
838,50,50.4,4,8.40831,83.31147,-10,21,Myristicaceae,Virola,sp.,0.48,5.5,8,5,5,9.88
880,50,50.4,4,8.40831,83.31147,-10,21,Bombacaceae,Bombacopsis,quinata,0.480,24.5,10,5,140,9.88
902,50,50.4,4,8.40831,83.31147,-10,21,Annonaceae,-,-,0.59,11.1,10,5,38,9.88
1018,50,50.4,4,8.40831,83.31147,-10,21,Bombacaceae,Bombacopsis,quinata,0.480,14.2,9,8,34,9.88
904,50,50.4,4,8.40831,83.31147,-10,21,Bombacaceae,Bombacopsis,quinata,0.480,17.3,8,6,47,9.88
932,50,50.4,4,8.40831,83.31147,-10,21,Euphorbiaceae,Hyeronima,alchorneoides,0.640,5.9,9,7,8,9.88
1005,50,50.4,4,8.40831,83.31147,-10,21,Bombacaceae,Bombacopsis,quinata,0.480,13.1,8,6,27,9.88
1016,50,50.4,4,8.40831,83.31147,-10,21,Vochysiaceae,Vochysia,ferruginea,0.37,15.3,7,6,31,9.88
944,50,50.4,4,8.40831,83.31147,-10,21,Bombacaceae,Bombacopsis,quinata,0.480,13.1,5,5,22,9.88
945,50,50.4,4,8.40831,83.31147,-10,21,Annonaceae,-,-,0.59,8.6,7,5,16,9.88
824,50,50.4,4,8.40831,83.31147,-10,21,Vochysiaceae,Vochysia,ferruginea,0.37,8.0,7,5,9,9.88
934,50,50.4,4,8.40831,83.31147,-10,21,Bombacaceae,Bombacopsis,quinata,0.480,19.7,7,5,60,9.88
969,50,50.4,4,8.40831,83.31147,-10,21,Vochysiaceae,Vochysia,ferruginea,0.37,5.3,10,6,4,9.88
893,50,50.4,4,8.40831,83.31147,-10,21,Bombacaceae,Bombacopsis,quinata,0.480,18.5,10,7,66,9.88
986,50,50.4,4,8.40831,83.31147,-10,21,Bombacaceae,Bombacopsis,quinata,0.480,16.6,13,7,78,9.88
1015,50,50.4,4,8.40831,83.31147,-10,21,Vochysiaceae,Vochysia,ferruginea,0.37,6.3,7,6,5,9.88
1004,50,50.4,4,8.40831,83.31147,-10,21,Vochysiaceae,Vochysia,ferruginea,0.37,5.1,6,6,4,9.88
956,50,50.4,4,8.40831,83.31147,-10,21,Vochysiaceae,Vochysia,ferruginea,0.37,9.2,10,6,17,9.88
717,50,50.5,5,8.40930,83.31504,-13,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,32.7,11,5,181,11.44
699,50,50.5,5,8.40930,83.31504,-13,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,26.8,11,5,124,11.44
597,50,50.5,5,8.40930,83.31504,-13,21,Vochysiaceae,Vochysia,ferruginea,0.37,28.8,16,7,226,11.44
707,50,50.5,5,8.40930,83.31504,-13,21,Vochysiaceae,Vochysia,ferruginea,0.37,6.8,10,7,8,11.44
685,50,50.5,5,8.40930,83.31504,-13,21,Vochysiaceae,Vochysia,ferruginea,0.37,8.8,8,6,10,11.44
799,50,50.5,5,8.40930,83.31504,-13,21,Vochysiaceae,Vochysia,ferruginea,0.37,17.5,14,6,80,11.44
658,50,50.5,5,8.40930,83.31504,-13,21,Vochysiaceae,Vochysia,ferruginea,0.37,13.0,10,5,34,11.44
826,50,50.5,5,8.40930,83.31504,-13,21,Vochysiaceae,Vochysia,ferruginea,0.37,16.5,11,6,55,11.44
696,50,50.5,5,8.40930,83.31504,-13,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,32.8,19,6,316,11.44
759,50,50.5,5,8.40930,83.31504,-13,21,Vochysiaceae,Vochysia,ferruginea,0.37,13.5,12,6,40,11.44
691,50,50.5,5,8.40930,83.31504,-13,21,Vochysiaceae,Vochysia,ferruginea,0.37,28.4,11,6,141,11.44
620,50,50.5,5,8.40930,83.31504,-13,21,Vochysiaceae,Vochysia,ferruginea,0.37,18.0,13,5,75,11.44
645,50,50.5,5,8.40930,83.31504,-13,21,Bombacaceae,Bombacopsis,quinata,0.480,7.9,7,5,7,11.44
656,50,50.5,5,8.40930,83.31504,-13,21,Vochysiaceae,Vochysia,ferruginea,0.37,17.5,16,6,93,11.44
601,50,50.5,5,8.40930,83.31504,-13,21,Fabaceae/Caesalpinioideae,Schizolobium,parahyba,0.315,22.0,15,6,117,11.44
657,50,50.5,5,8.40930,83.31504,-13,21,Bombacaceae,Bombacopsis,quinata,0.480,17.7,7,8,34,11.44
613,50,50.5,5,8.40930,83.31504,-13,21,Vochysiaceae,Vochysia,ferruginea,0.37,10.1,12,8,16,11.44
758,50,50.5,5,8.40930,83.31504,-13,21,Vochysiaceae,Vochysia,ferruginea,0.37,6.8,10,8,9,11.44
776,50,50.5,5,8.40930,83.31504,-13,21,Vochysiaceae,Vochysia,ferruginea,0.37,17.8,18,9,102,11.44
593,50,50.5,5,8.40930,83.31504,-13,21,Bombacaceae,Bombacopsis,quinata,0.480,19.7,7,9,45,11.44
652,50,50.5,5,8.40930,83.31504,-13,21,Tiliaceae,Heliocarpus,appendiculatus,0.23,15.0,17,10,36,11.44
786,50,50.5,5,8.40930,83.31504,-13,21,Vochysiaceae,Vochysia,ferruginea,0.37,7.5,11,6,12,11.44
774,50,50.5,5,8.40930,83.31504,-13,21,Vochysiaceae,Vochysia,ferruginea,0.37,7.2,17,7,15,11.44
694,50,50.5,5,8.40930,83.31504,-13,21,Vochysiaceae,Vochysia,ferruginea,0.37,17.7,13,6,57,11.44
640,50,50.5,5,8.40930,83.31504,-13,21,Vochysiaceae,Vochysia,ferruginea,0.37,11.5,14,6,33,11.44
682,50,50.5,5,8.40930,83.31504,-13,21,-,-,-,0.58,6.5,7,5,7,11.44
